"Agonus cataphractus","Alosa alosa","Alosa fallax","Amblyraja hyperborea","Amblyraja radiata","Ammodytes","Anarhichas denticulatus","Anarhichas lupus","Anarhichas minor","Anisarchus medius","Arctozenus risso","Argentina silus","Argentina sphyraena","Arnoglossus imperialis","Arnoglossus laterna","Artediellus atlanticus","Bathyraja spinicauda","Belone belone","Blennius ocellaris","Boreogadus saida","Brosme brosme","Buglossidium luteum","Callionymus lyra","Callionymus maculatus","Callionymus reticulatus","Careproctus","Chelidonichthys cuculus","Chelidonichthys lastoviza","Chelidonichthys lucerna","Chimaera monstrosa","Ciliata mustela","Ciliata septentrionalis","Clupea harengus","Coelorinchus caelorhincus","Conger conger","Coryphaenoides rupestris","Ctenolabrus rupestris","Cyclopterus lumpus","Dicentrarchus labrax","Dipturus batis","Dipturus oxyrinchus","Echiichthys","Enchelyopus cimbrius","Engraulis","Entelurus aequoreus","Etmopterus spinax","Eumicrotremus spinosus","Eutrigla gurnardus","Gadiculus argenteus","Gadus morhua","Gaidropsarus","Galeorhinus galeus","Galeus melastomus","Gasterosteus aculeatus","Glyptocephalus cynoglossus","Gobiidae","Gymnammodytes semisquamatus","Gymnelus retrodorsalis","Helicolenus dactylopterus","Hippoglossoides platessoides","Hippoglossus hippoglossus","Hyperoplus immaculatus","Hyperoplus lanceolatus","Icelus bicornis","Labrus bergylta","Labrus mixtus","Lepidion eques","Lepidorhombus boscii","Lepidorhombus whiffiagonis","Leptagonus decagonus","Leptoclinus maculatus","Leucoraja circularis","Leucoraja fullonica","Leucoraja naevus","Limanda limanda","Liparis bathyarcticus","Liparis fabricii","Liparis liparis liparis","Lophius budegassa","Lophius piscatorius","Lumpenus lampretaeformis","Lycenchelys kolthoffi","Lycenchelys muraena","Lycodes esmarkii","Lycodes eudipleurostictus","Lycodes gracilis","Lycodes pallidus","Lycodes reticulatus","Lycodes rossi","Lycodes seminudus","Lycodes squamiventer","Macrourus berglax","Malacocephalus laevis","Mallotus villosus","Maurolicus muelleri","Melanogrammus aeglefinus","Merlangius merlangus","Merluccius merluccius","Microchirus variegatus","Micromesistius poutassou","Microstomus kitt","Molva dypterygia","Molva molva","Mullus barbatus barbatus","Mullus surmuletus","Mustelus","Myctophidae","Myoxocephalus scorpius","Pagellus bogaraveo","Pegusa lascaris","Petromyzon marinus","Pholis gunnellus","Phrynorhombus norvegicus","Phycis blennoides","Platichthys flesus","Pleuronectes platessa","Pollachius pollachius","Pollachius virens","Raja brachyura","Raja clavata","Raja montagui","Rajella fyllae","Rajella lintea","Reinhardtius hippoglossoides","Sardina pilchardus","Scomber scombrus","Scophthalmus maximus","Scophthalmus rhombus","Scorpaenidae","Scyliorhinus canicula","Scyliorhinus stellaris","Sebastes","Solea solea","Spondyliosoma cantharus","Sprattus sprattus","Squalus acanthias","Syngnathus acus","Trachinus draco","Trachurus trachurus","Trigla","Triglops murrayi","Triglops nybelini","Triglops pingelii","Trisopterus esmarkii","Trisopterus luscus","Trisopterus minutus","Zeugopterus punctatus","Zeus faber"
0.0113164291235828,0.000118381275252445,0.00165065775369018,0,0,0.00525459285298786,0,0,0,0,0,0.00203859562406831,0.270123581299311,0.0124766416445643,0.0421488742218605,0,0,0.00028472327592366,0,0,0,0.0674155065419627,0.367006474296786,0.168388656205472,0.000202339334470639,0,0.129530165479739,0.0116186075790177,0.0479769548387287,0,0.000106250527244965,0,0.419870451739831,0,0.0269405666136658,0,0.00139544956505577,0,0.0450967230036893,0.00319118270670151,0,0.00500278512507374,0.0337189950879535,0.031860449795856,0.00288727961615617,0,0,0.62899090710286,0.0117337239491396,0.10283569918777,0.0197968596940624,0.0168717316909233,0,0,0.0835866560155249,0.0465936301199952,0,0,0,0.351206057842423,0,0.00258912564678428,0.0026624227636904,0,0.000238069940637128,0.000691266472624663,0,0.000272989222748474,0.142083962693599,0,0,0,0.00123604631512071,0.0342629554608023,0.385835039244339,0,0,0.000348987591102492,0.0137032630172545,0.12903515988815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445137438358761,0.756083510788466,1.01515000770799,0.47386290028514,0.189373982003722,0.283769220194217,0.21056116023981,0,0.0220822280351459,0.00170086899903132,0.0169157178285922,0.0547025319134825,0.00040253470410234,0,0,0.00657555750063887,0.000248268494049554,0,0.0023133324793298,0.007672065893066,0,0.291767777491934,0.00266851589221495,0.000168058704210318,0.024232178772629,0.05555729381158,0.176275082308943,0,0,0,0.0322119999980003,0.322533028094959,0.014407548864089,0.0131522409399191,0,0.533277237774817,0.0133468852586081,0,0.0784222008151422,0,0.470642997228712,0.0457906350530237,0.00214164654006743,0.00028265899788231,0.55310132262852,0.000129569617334278,0,0,0,0.991096061158723,0.00665122865654107,0.746914683274286,0.00287568904819646,0.136735525141508
0.0360950346362975,0,0,0,0,0.0166707357507846,0,0,0,0,0,0,0,0,0.0386219130974695,0,0,7.09786834332896e-05,0.00239852555149884,0,0,0.0316748483127901,0.311757146679179,0.080281959551021,0,0,0.110501300405252,0.00074912898878661,0.0874601283644406,0,0.000510799910975036,0,0.808490975920265,0,0.00594911271634699,0,0.000506668960552297,0.000550262602242864,0.000712882877094343,0,0,0.00661212453437617,0.0412679451182084,0.0817878929785008,0.000592388757239091,0,0,0.471133327143224,0,0.19046533627957,0.00673609089824244,0.00315289735341031,0.000209570332142388,0,0.0281702468897156,0.0883421050921823,0,0,0,0.261156439777015,0,0,0,0,0,0.000741628606658214,0,0,0.00330706460419884,0,0,0,0,0.0165839676441157,0.486591498788329,0,0,0.0135942017690464,0,0.0252417410568053,0.00956066809577727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000894841251641372,0.687965573486381,1.11293282298482,0.0648998282670304,0.160176152702539,0.176906085241579,0.133890099308054,0,0.00352266640497225,0,0.0020705782699522,0.0497779535872689,0,0,0,0,0.000128297667330989,0.00262855389155629,0.00667833452673059,0,0.0359670082049608,0.503081988151434,0.012190699837329,0.00228383413320288,0.0181342431433962,0.032895930957838,0.117595326685747,0,0,0,0.000442187935079232,0.113145683600582,0.00322847106496751,0.0109186224620396,0,0.452303107569201,0.028335220401858,0,0.0291021445963391,0,0.644168350079991,0.0485322194308888,0,0.00010922164711547,0.0905514890710895,0,0.00041917791358941,0,0,0.755204389090898,0.0125999405765374,0.492265910530525,0.00111891366733459,0.0208131123966237
0.0345575336508179,0.00024876374443841,0,0,0,0.00375247616775114,0,0,0,0,0,0.00134391779508301,0.183944731296058,0.00540808752194571,0.00770803654275443,0,0,0,0,0,0,0.00194669499340118,0.197287314296693,0.0587688210725925,0,0,0.206066024323357,0.00166304017675912,0.0199426492142378,0,0.00101321620547426,0.00201232968407654,0.633423019159881,0,0.0210395421395529,0,0.0142526036229564,0.00407142284455671,0,0.0324190661085722,0,0.0234733802431151,0.0163927100463828,0.0056257457174012,0.0128862043636371,0,0,0.519124636697061,0.0248333090287025,0.150487815983883,0.00647531192877259,0.0170541823700088,0.0416232016069587,0,0.0714705452593295,0.0416472311655558,0.0039312244913788,0,0.00208054260894628,0.246343372120273,0,0.0214415387039136,0.0227537044989875,0,0.000166975348811919,0.000199437711543005,0,0,0.0239746927698484,0,0,0,0.000294407975356706,0.0852068653484444,0.343070389451015,0,0,0.00746520856604365,0.00822856951061994,0.0410910634346863,0.0056559934049403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220703923725579,0.62108847303957,0.824048086872442,0.403163739188432,0.13372246217778,0.253319384491563,0.220109183716188,0,0.0164142955823362,0,0,0.00905372705902489,0,0.0065368444846314,0,0.000198190278847292,0,0.000226462970294875,0.00941259738192989,0.0249091123911388,0.00842206610031023,0.379808974733251,0.00980385946912602,0.0280591772446016,0.0221716252686788,0.0461476700430304,0.224259595010808,0,0,0,0.00196650413941558,0.415670440389518,0.0135711921192694,0.00609314485683806,0.000176858930323136,0.503821475190216,0.00377222144339406,0,0.0523545686580489,0,0.346752077942595,0.103394649423754,0.00324359443440969,0,0.366505041199672,0,0.0016298862270046,0,0,0.572568246260819,0.00464389024324257,0.753312218233788,0.00309300459817464,0.0992648591946974
0.00181448404143165,0,0,0,0,0.00109637286388682,0,0,0,0,0,0.0235963486115117,0.272054750823089,0.00327667013273293,0.000526671818164407,0,0,0,0,0,0.00250134924130288,0.000612803116807179,0.0998530232290846,0.0568326548591215,0,0,0.372920941563806,0.000734040272074583,0.000172143121785618,0.00658643493324168,0,0,0.70718127603031,0.000571578501380976,0.0141837595489886,0,0,0.00342491649733749,0,0.0936832353175027,0,0,0.0361211752109854,0.00608975437041241,0.0739157176060822,0,0,0.597765219005081,0.04319914837151,0.202357674854141,0.00549198477293382,0,0.0119599436315385,0,0.0830255008200363,0.0198090724860313,0.00212531430887526,0,0.0883810639135104,0.245018992208023,0.00227510915951041,0.00318544061071651,0.00469852882678926,0,0,0.00245865279117505,0,0,0.253547719073267,0,0,0,0,0.112735836163642,0.460360056579369,0,0,0,0.0160592414519452,0.0788141378869364,0.00158925486175234,0,0,0,0,0,0,0,0,0,0,0,0.00104910736831868,0,0.0390802667904634,0.832736221576598,0.718516583128556,0.381311406269126,0.0605637730918499,0.333334662360344,0.376385368802673,0,0.0787303089012396,0,0.00623073010504311,0.0292296091019177,0.000387832231907082,0,0,0,0,0,0.00283390577997898,0.0127379209121552,0.000665121359137637,0.325407953879401,0.00948586335424655,0.104221375019899,0.00325190563979347,0.0273841078916781,0.148198711915881,0,0,0,0.00766249305297273,0.429761109783449,0.00902723536007139,0.00244475318039868,0,0.497628440153062,0,0.00941817093498838,0.00224599646130699,0,0.184124106233647,0.161411165035975,0,0,0.32245883855058,0,0,0,0,0.927443547786933,0,0.720403707763712,0.00184709020855378,0.132917066620475
0,0,0,0,0,0,0,0,0,0,0,1.07576679714109,0,0,0,0,0,0,0,0,0.408148132895534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03547838611691,0,0,0,0,0,0.167552412913194,0,0,0,0.37933936181377,0.882299639590157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242959676231717,0,0,0,0.486167359345888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396321943880947,0,0.427501488885886,0.205846832460434,0,0,0,0,0,0,0,0,0,0,0.0847654727135429,0,0,0,0.205275058306263,0,0,0,0.0767919729308293,0,0,0,0,0,0,0,0,0,1.19915427239006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000347813693300398,0,0.540954351112691,0.158653516232327,0.216013279041339,0,0,0,0.0163063493729861,0,0,0.0284060044527064,0.14289195294395,0.0794196606805817,0,0,0.238048773649284,0.00171515598853196,0.0565351480103281,0.0794521123298243,0,0,0,0.0651797753756085,0.335926294078526,0,0,0,0.00171447829452749,0,0,0.0011393095584515,0,0.106316074681059,0,0.0112822682600156,0,0.0657706028492675,0.515428842008714,0,0.0036521021986029,0.000527657048044706,0.278445963339892,0,0,0.0696241378952975,0,0,0.0840107250353507,0,0,0,0,0,0,0.0131143418494601,0.00897985575281354,0.496143449568993,0.463398550462379,0,0,0.00218456430779234,0,0.0772943386393173,0,0,0,0,0.0969635518996715,0.15467603620707,0,0,0,0,0,0,0,0,0,0,0,0,0.00936777052393309,0,0.0401233643366695,0,0,0.580284491611354,0.3430802729385,0.806645839441345,0,0.0229257893687029,0.00123757631630285,0,0.274308814874827,0,0.0204354340286606,0,0.045803405091028,0.0150741077403464,0,0,0,0.152810949559926,0,0,0,0,0.000404405968921884,0.16943216220502,0.08105446603427,0,0,0,0.0481973077924044,0.197311278838251,0,0,0.0715091813345587,0.557429106167508,0.0156124834859389,0,0.0485083295317896,0.0250104974757188,0,0,0,0.0915219195710917,0.701986710306332,0.092332320470674,0,0,0,0,0.0415671887686596,0.119046911376027,0,0.0866548154850755
0,0.000400289541023644,0.000573016500327015,0,0,0.00656138340710301,0,0,0,0,0,0.0282442624307178,0.501746281697827,0.196896693289014,0.0972789402685864,0,0,0,0.000255497569721781,0,0,0.020895484000535,0.168606028049563,0.112573527599276,0.000964152060154903,0,0.302299371354222,0.00032378459717274,0.00530554812902222,0.020917373975227,0.00172546916312597,0,0.000356045514498172,0.0355819010483089,0.109337919729309,0,0.000605105549226747,0,0.0164261308464639,0,0,0.00847887325295017,0.0160330228963503,0.207163665950615,0.000396717321339585,0.0121892161617759,0,0.0600211394555442,0.151073353915654,0.000398865390611519,0.0051697439653358,0,0.0955294178084928,0,0,0.120874406187564,0.000422256137095036,0,0.087369823073267,0,0,0,0.00216622797727429,0,0.000143699695166034,0.000748866792799365,0.000231749516541135,0.0371580436919394,0.232696983200159,0,0,0.0045625456534538,0,0.107546799146191,0,0,0,0,0.0859065203761074,0.118699737416106,0,0,0,0,0,0,0,0,0,0,0,0,0.00575082518403847,0,0.013376944165188,0.0337229410463344,0.0541061301146244,0.755035422664228,0.166231448212141,0.814514808843633,0.00891332560650444,0.00504393209795637,0.00123998815527639,0,0.0244213645374849,0.0157555272507244,0.0156631527494107,0,0.000356312897768404,0,0,0,0.00372035012808452,0.0988397647625033,0,0.00148796525232614,0.00210654864629966,0,0.000330525471652523,0.0142506377764588,0.00096548107459252,0,0,0,0.140935012092547,0.422751953393288,0,0.000188756130171553,0.00347938405244634,0.443902440933631,0,0,0.0175731565868916,0.0131093515222638,0.0468312089906774,0.00168377264289453,0.00456421359713277,0.000419758488493753,0.954307387247047,0.00134794040807592,0,0,0,0.0111443536852835,0.195652382147791,0.697830298754086,0,0.151490291323507
0,0.0123899536480693,0.00209444027347658,0,0,0.0354319925142825,0,0,0,0,0,0,0.150139389365611,0.12479580311584,0.129680451607211,0,0,0,0,0,0,0.0224488489219631,0.440701393860711,0.152744974097283,0.0124360464447437,0,0.124776348665846,0.00935058129975454,0.0122400749526608,0,0,0,0,0,0.0785642543556069,0,0,0,0.0674600376298097,0,0,0.0160432281740511,0.0412611687799612,0.326991722354363,0,0,0,0.00667530962669103,0.0276277690994675,0,0.00609015646051805,0.00369754089798957,0,0,0.00645726157023057,0.350115715711731,0,0,0.00454917408962629,0,0,0.00538431266313207,0.0131376365464383,0,0.00610414242334949,0,0,0.0150259636697197,0.139524821538686,0,0,0,0,0.0444118186380737,0,0,0,0,0.0772350726858653,0.117345677076824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515948111037766,0.0346324799627483,0.212073136175503,1.01462862068879,0.235575592718019,0.439318638670194,0.0010731230253856,0,0,0,0.0714956580033915,0.0208620268127627,0,0,0.0210193605163452,0.0131221272991533,0,0,0.00599733317391183,0.0862932024589996,0,0.00389563950207228,0,0,0,0.0372991067299087,0.00185564081922422,0,0,0,0.38993018029475,0.38910943179637,0,0,0,0.291254886344781,0,0,0.0807977653940152,0.0733775357900186,0.099709968434775,0,0.00529377867842851,0,0.895123855373,0,0,0,0,0,0.192708126753626,0.920331496764803,0,0.107626961982218
0.0577719846512077,0,0,0,0,0.0082423341800223,0,0,0,0,0,0,0,0.00233890438650849,0.00297388503941443,0,0,0,0.0210384550096511,0,0,0,0.506840915136852,0.0189706999966535,0,0,0.406667700505177,0,0.11587353532007,0,0,0,0.387366257136818,0,0.0104699206938921,0,0,0,0.00314122724206109,0,0,0.0115345895219913,0,0.0924857028142824,0,0,0,0.317207984347409,0,0.0333751587854167,0.00203647807994504,0.0100338639953921,0,0,0,0.0447923960116223,0,0,0,0.0111667393661204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228947695574135,0.448878803587489,0,0,0.00193224355911867,0,0.0587398822078739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482197650183063,1.12490935411769,0.0663851284612448,0.231071964016444,0.0131532401383549,0.19895152389591,0,0,0,0.0259598889048104,0.207393998894613,0,0,0,0.023084539677838,0,0,0.0108646944451014,0,0.00887485141557927,0.291475822945117,0,0,0.0200152120318606,0.0852998490000469,0.215268382268218,0,0,0,0,0.0742485436715755,0.0030604379913878,0,0,0.703634358756339,0.0283645321827865,0,0.0428914029914787,0,0.327488299943972,0.00487522958213404,0,0.100307307271469,0.32167736890176,0,0,0,0,0.500748243122425,0.0829115059639391,0.639538135082338,0,0.0361256998993986
0.0521569489371266,0,0,0,0,0.00497870174639257,0,0,0,0,0,0,0,0.000543015554355379,0.110126562508639,0,0,0,0.00540734534021399,0,0,0.169438880131869,0.35224989076846,0.0253810404402274,0,0,0.264544441540703,0.00876957243146061,0.161447026956612,0,0.00123376696082189,0,0.859435429642047,0,0.00178199930922364,0,0.00454778809737077,0.00100698690369841,0.000338999502093144,0.000380284835802181,0,0.0553629026675839,0.0194344209055109,0.0578028041735584,0,0,0,0.398009433219616,0,0.138724600288155,0.00418985078322733,0.00403186214566516,0.000110299133177048,0,0.00959159506352394,0.0446453878539282,0,0,0,0.0690970678280265,0,0,0.00545490453761336,0,0.000810605698653728,0.00250563551930725,0,0,0.000637834355463462,0,0,0,0,0.0497069395240488,0.565695492304037,0,0,0.0116550109639878,0,0.0197031756448052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000981366173173187,0.312826269000218,1.10020650199338,0.0289404671597579,0.165020135838364,0.100300552274618,0.158385768842996,0,0.00188837227007672,0,0.00252279479593105,0.0545787576431715,0,0,0,0,0.000508085875795454,0,0.0208628056397411,0,0.211926319341873,0.688175765778845,0.00373037745740779,0.00209467561337555,0.0162263731009802,0.107709674119518,0.0826530551938592,0,0,0,0.000418653241837612,0.131099431472597,0.00584179774007756,0.036636184220292,0,0.585658961021657,0.0346104987070317,0,0.0624273313487307,0,0.831008963982977,0.0305982842318824,0,0.000171435100436874,0.0942050231206815,0,0,0,0,0.249869696707328,0.106097915122591,0.610960799385044,0.00168142426837068,0.0262633933214749
0,0,0,0,0,0,0,0,0,0,0,0,0.0833915508669995,0,0,0,0,0,0,0,0,0,0.0592944241665832,0.010337283769409,0,0,0,0,0,0,0,0,1.53159198119565,0,0,0,0,0.0473618054558349,0,0,0,0,0.105722750999648,0,0,0,0,0.207780471147044,0,0.210682067732192,0.00910595524209674,0,0,0,0.0628777752249298,0.477099068785476,0,0,0,0.853240024646452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107390800451293,0.23091547215628,0,0,0,0,0,0.601242357737688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587535152590496,1.56760493899333,0.587648075870526,0,0.0373360102198014,0.013924039471331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486208558824793,0.21632311280791,0,0.0150317811726919,0,0.00864018063627256,0.0039472880493496,0,0,0,0,0.0494738954950323,0.0131529861837965,0,0,0.0365421579847166,0,0,0,0,0.953157839446876,0.00674120838477528,0,0,0.0124811012318693,0,0,0,0,0.577246229646096,0,0.655971048144803,0,0
0.0232706730668112,0,0,0,0,0.00382558576842427,0,0,0,0,0,0.0083833780242084,0.229513124855419,0.00352297604273584,0.00330553609796902,0,0,0,0,0,0,0.00123209362890908,0.159518045672162,0.0626394784634451,0,0,0.249811882027936,0.000261357463551378,0.00158261838389536,0,0.00226216056577308,0,0.685127239901325,0,0.00293027839507938,0,0.00322471448707544,0.00466241880888845,0.00243031017554535,0.038971375563879,0,0.000467726764619822,0.0242921403419651,0.0251329055913567,0.0616138738684105,0,0,0.608103759535889,0.0144677507743178,0.253372448148904,0.00305369357317447,0.00184171584065062,0,0,0.0295008396727622,0.0301512566350456,0.0229400770968865,0,0.00586364634676173,0.447548627062917,0.00169867857753784,0.0251037980395368,0.0426456911769603,0,0.000474259711712101,0.00110247811700854,0,0,0.129387150442374,0,0,0,0.00355178400188548,0.124591433293601,0.83278958408421,0,0,0,0.00105504502248779,0.0650413049407303,0.0129064883395534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289268729731711,1.0173618143344,0.921995766549585,0.11812435241105,0.0655137801643515,0.0733653284210818,0.485734255793374,0,0.0442662899556917,0,0.0142719308613743,0.0110378239185345,0,0.0500680705835037,0,0,0,0.000390143317532138,0.00696920595967928,0.00609209787942992,0.00780428210614387,0.693000736425918,0.000992996716183034,0.100008676151748,0.0217133948218605,0.00129666326149066,0.188584769478154,0,0,0,0.0369687407838312,0.392190137346347,0.00247986556280204,0.00351685843022268,0,0.392524239488735,0,0.000119226017639027,0.000678332231269261,0,0.397914333331039,0.101405370678996,0.000390143317532138,0,0.19087125281073,0,0.000864179168042418,0,0,0.965897050334646,0.000820467180593964,0.50242783662637,0.000677149539256445,0.0840722681948041
0,0,0,0,0,0,0,0,0,0,0,0.127242963846511,0.522016000980628,0,0.0124445478205028,0,0,0,0,0,0.0122051896480927,0,0.0399092293615135,0.326273790973864,0,0,0.12095946282696,0,0,0.00408381163874629,0,0,0.429415389924236,0,0.00497337283438754,0,0,0,0,0.0224237649604166,0,0,0.00692277021847273,0,0.0463942775822774,0,0,0.400632868339313,0.408307950214521,0.378454247208465,0,0,0,0,0.100749126360893,0,0,0,0.0842028630570063,0.499633837565924,0,0,0,0,0,0,0,0,0.561107754440859,0,0,0,0,0.0388658683558024,0.111137195212214,0,0,0,0.00278023364775983,0.146814869805419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685179391251824,0.398507997381328,0.735636338025011,0.116261256320971,0.890940219620638,0.334223781234524,0,0.214960452941797,0,0.00491639472665058,0.00385735999730474,0,0,0,0,0,0,0.00943174040366611,0.0249624967634339,0,0.0679920882608879,0,0.476289639338537,0,0,0.047968799898361,0,0,0,0.0109820947472016,0.528525173371815,0,0,0,0.323496421697022,0,0.0277579503542167,0,0,0,0.0125773944111152,0,0,0.523630404333042,0,0,0,0,2.23548012186604,0,0.742950252865331,0,0.0205318562446421
0,0.000267508397590483,0,0,0,0.00115369153423642,0,0,0,0,0.00117468850482216,0.00503723599375526,0.337471187643378,0.0210137551823779,0.268934140590643,0,0,0,0.0040640395280631,0,0,0.0187087832454475,0.0955732669774441,0.0707322250007144,0.00111302922246903,0,0.138634535823707,0.000378409322677496,0.0175183007968212,0.00538177533758171,0.000653519698294249,0,0,0.0692741796432219,0.151714059835803,0,0.000425297947718605,0,0.0146050431802709,0,0,0.0365743973182976,0,0.143044676984612,0.00038293859331731,0.029442169793423,0,0.112845551734472,0.450255996917994,0,0.0056547567460409,0.000665462013788032,0.226389797470997,0,0,0.092951172952228,0,0,0.0770769080531808,0,0,0,0.00167991644685893,0,0,0.00325809544440014,0.00541296032094944,0.245304909423328,0.11288429164846,0,0,0,0,0.00383856352548188,0,0,0,0,0.0735540574868254,0.071930673541598,0,0,0,0,0,0,0,0,0,0,0,0,0.0136869121372369,0,0.0467532733478263,0.0013417872916359,0.00774051684468806,0.64259480433198,0.153466565853822,0.693022130590947,0,0,0,0,0.0655749939797361,0,0.0480411474825086,0,0.000531037543712418,0.00177480660822558,0,0,0,0.158962950787735,0,0,0.000590889397872395,0,0.00123016433121382,0.0437010018190362,0.0264611653434109,0,0,0,0.156438841518308,0.301490829621369,0.00231417017762594,0,0.0119834742601884,0.414424685834803,0,0,0.0268093906618994,0.0552937474840008,0,0.00292759132063632,0,0.119001694511931,0.931153698736999,0.0198233029095026,0,0,0,0,0.150839047544447,0.147580315166803,0,0.0777293381811374
0,0.00139254408660892,0.00469561317858374,0,0,0.0530414678749295,0,0,0,0,0,0,0.169564124600005,0.0430391632085405,0.163336336448041,0,0,0.000750593665911873,0,0,0,0.100915019218606,0.271354804801291,0.0237033742744693,0.0116238091903757,0,0.0867227970336445,0,0.0150121299084098,0,0,0,0,0,0.102303754756481,0,0.00136197431622408,0,0.0911730877965991,0,0,0.0646141210506003,0.00285482227618284,0.595295522925135,0,0,0,0.0642486869941113,0.00460312157392733,0,0.00175894177076264,0,0.00110903988206737,0,0,0.270731890187214,0,0,0.00618379943573637,0,0,0,0.00563773896662245,0,0,0,0,0,0,0,0,0,0,0.0177111017536807,0,0,0,0,0.0231786806465917,0.0333956258913096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000786693980928652,0.00323891634057282,0.240798443446762,0.516445044653961,0.0586312382077723,0.139879070848139,0,0,0,0,0.160221551734383,0,0,0,0.00599641270588251,0.00246079710683498,0,0,0,0.016103262731756,0.000712547443378212,0.00789908390094922,0.00158105140192835,0,0.00375578174824754,0.0119917843024698,0.00192889796909254,0,0,0,0.38598543017724,0.467421114402093,0.00217396325085069,0.00170501255382917,0.000703385001054842,0.192420901756224,0,0,0.101711694518146,0.110640391453289,0.243255631742206,0,0.00166504760297039,0.149178379397847,1.33826322630963,0.00100511632799178,0,0,0,0,0.442789259918072,0.293868007482032,0,0.0748550519952018
0.00381005857051224,0.00116843761667151,0.00691636607154538,0,0,0.012926579059273,0,0,0,0,0,0,0,0,0.0134624149541374,0,0,0.000723873992184206,0.00535218729387915,0,0,0.00347521484045753,0.0502488462093648,0,0,0,0.359720036612112,0.0787129267641162,0.102423701308112,0,0.00295552940212231,0,0.0677232942218299,0,0.00414903440602632,0,0.00315831615958252,0,0.128563466874304,0,0,0.00329982441876179,0,0.208254621704285,0,0,0,0.00463250698747635,0,0.0479964185154277,0,0.0213019429449484,0,0,0,0.00693186409295823,0,0,0,0,0,0.00359906960710125,0.0337412048614186,0,0.00907465647766414,0,0,0,0,0,0,0,0,0,0.140733579204757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139126183668887,0.157437470472074,0,0.0127173095487859,0.00927828783906118,0.00504242421051329,0,0,0,0.317169630120999,0.166304022970687,0,0,0.00100446432568789,0.0015648862679624,0,0,0,0,0.0275389438181204,0.175940625377404,0.00864380128306255,0,0.00661693109840765,0.107967684002415,0.00364772976983415,0,0,0,0.228890254556715,0.207035616461568,0.0096337755940415,0.0137776433689852,0,0.38061203894827,0.0434819005439016,0,0.0721692037668567,0.669061557556923,0.098870885413242,0,0.00187558916218509,0.0178989268633592,0.891045423734282,0,0,0,0,0,0.173981651892088,0.327834636951933,0.00281997185105892,0.158471467808159
0.00357760134744522,0,0.00149861373383448,0,0,0,0,0,0,0,0,0,0,0,0.00273601052174261,0,0,0,0,0,0,0.00260528381882635,0.0184451028639771,0,0,0,0.331062265296182,0.0348460631851377,0.0231013163783243,0,0.00225441548105485,0.00175892546406864,0.000807303952709372,0,0.0391428998241923,0,0.00915020614360816,0,0.0856398023356083,0,0,0.00671718414090065,0,0.0432756412432747,0,0,0,0.00750348110965993,0,0.0371174934595492,0.00570925720577613,0.0474825905275299,0,0,0,0.00546628706991249,0,0,0,0,0,0,0,0,0.00576543425940247,0.00220813943893607,0,0,0,0,0,0,0,0.00491126799241725,0.0136455447465486,0,0,0.00217479588238416,0,0.0112420092809637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144275598306696,0,0.00545991898509607,0.0201109312115039,0.0468714510048346,0,0,0,0.114386288767058,0.2582444103075,0,0,0,0.000742834114306076,0,0,0.000967989069068072,0,0.000629610406991484,0.0404990662542124,0.017016316754492,0,0.0228225285627699,0.209820619232137,0.0211650567597166,0,0,0,0.0204698717272693,0.0208085921029684,0.00127613852790241,0.00523089201730379,0,0.487469636181873,0.131455603003976,0,0.0242466638335366,0.371391249697208,0.0316525723437649,0.00192430602974414,0.00151342429970133,0.000893143893460254,0.683011856250661,0,0,0,0,0.00583302443101338,0.181080724900357,0.558979429159701,0,0.0877177461049188
